날짜,키워드,언론사,제목,요약,네이버뉴스링크,셀렉
2025.08.07,포스코,동아일보,[오늘과 내일/김기용]일터 사망사고 이번엔 근본까지 살펴보자,"식품회사 SPC와 건설회사 포스코이앤씨에서 발생한 잇단 노동자 사망 사고에 대해 이재명 대통령이 보인 강한 개선 의지는 공감할 만하다. SPC에서는 최근 3년 동안 3명, 포스코이앤씨에서는 올해만 4명이 사망했다. 지난달 SPC 공장을 직접 찾은 이 대통령이 “한 달 월급 300만 원 받는 노동자라고 해서 그...",https://n.news.naver.com/mnews/article/020/0003652954?sid=110,f
2025.08.07,포스코,한겨레,"‘잇단 산재’ 포스코이앤씨, 이 대통령 언급한 면허 취소도 가능할까?","일으킨 포스코이앤씨에 대해 ‘면허 취소’ 가능성까지 언급하고 나서면서, 건설업계 긴장도가 높아지고 있다. 앞서 이 대통령이 지난달 29일 국무회의에서 ‘미필적 고의에 의한 살인’이라는 표현까지 쓰며 강하게 질타했음에도 또 노동자 사망 사고가 발생하면서, 이앤씨에 대한 강력 제재는...",https://n.news.naver.com/mnews/article/028/0002760143?sid=101,t
2025.08.07,포스코,문화일보,김영훈 “포스코이앤씨 면허 취소 방법 검토”,"김영훈 고용노동부 장관은 이재명 대통령이 포스코이앤씨의 건설 면허 취소를 검토하라고 지시한 것과 관련, “방법을 검토해 볼 것”이라고 7일... 김 장관은 지난달 31일 포스코이앤씨 사옥을 방문해 대책 마련을 주문했고, 포스코그룹 측도 같은 날 ‘안전관리 혁신 계획’을 밝혔다. 하지만 사과문 발표...",https://n.news.naver.com/mnews/article/021/0002728002?sid=102,t
2025.08.07,포스코,서울신문,"포스코이앤씨, 창사 43년 만에 최대 위기… 건설업계도 ‘초긴장’",면허 취소 땐 28년 만에 최초 사례 송치영 사장 내세워 ‘고강도 쇄신’ “안전 최우선”… 인프라 수주 중단 업계 “우리도 타깃 될라” 얼어붙어 이재명 대통령이 포스코이앤씨에 대한 건설 면허 취소와 공공입찰 금지 방안을 보고하라고 지시하면서 시공능력평가 7위의 이앤씨가 창사 43년 만에 최대...,https://n.news.naver.com/mnews/article/081/0003564068?sid=101,t
2025.08.07,포스코,서울신문,李대통령 “이춘석 차명 주식 의혹 엄정 수사하라”,"이 대통령은 산업재해 사고가 반복적으로 발생한 포스코이앤씨에 대해선 “건설면허취소, 공공입찰금지 등 법률상 가능한 방안을 모두 찾아서 보고하라”고 지시했다. ﻿아울러 “이런 산업재해가 반복되지 않도록 징벌적 배상제 등 가능한 추가 제재 방안을 검토해 보고하라”고도 밝혔다.",https://n.news.naver.com/mnews/article/081/0003564039?sid=100,t
2025.08.07,포스코,동아일보,李 “포스코이앤씨 건설면허 취소 등 제재방안 찾아라”,"발생한 포스코이앤씨에 대해 건설 면허 취소와 공공 입찰 금지, 징벌적 손해배상 등 강력한 제재 방안을 검토하라고 지시했다. 이 대통령이 지난달 29일 국무회의에서 “똑같은 방식으로 사고가 나는 것은 미필적 고의에 의한 살인”이라고 지적한 지 6일 만인 4일 또다시 이앤씨가 시공을 맡은 공사...",https://n.news.naver.com/mnews/article/020/0003652788?sid=100,t
2025.08.07,포스코,중앙일보,이 대통령 “포스코이앤씨 면허취소 검토하라”,이재명 대통령은 잇따라 노동자 사망 사고가 발생한 포스코이앤씨와 관련해 6일 “매뉴얼 준수 여부 등을 철저히 확인하고 예방 가능한 사고는 아니었는지 면밀히 조사하라”고 참모와 관계부처에 지시했다고 강유정 대통령실 대변인이 이날 전했다. 이 대통령은 또 “(이앤씨의) 건설 면허 취소...,https://n.news.naver.com/mnews/article/025/0003460423?sid=100,t
2025.08.07,포스코,중앙일보,"건설업체 면허취소, 성수대교 붕괴사고 이후 전무",올해 들어 5명의 사망 사고가 발생한 포스코이앤씨가 존폐의 갈림길에 섰다. 6일 이재명 대통령의 지시 때문이다. 안전사고로 인해 건설업체가 공공입찰 제한 처분을 받은 사례는 적지 않다. 2023년 4월 발생한 인천 검단 아파트 지하주차장 붕괴 사고로 GS건설은 국토교통부로부터 영업정지 8개월...,https://n.news.naver.com/mnews/article/025/0003460421?sid=101,t
2025.08.07,포스코,조선일보,올해 4명 산재 사망… 李대통령 “포스코이앤씨 면허 취소 검토하라”,최고 수위 징계 언급하며 또 경고 휴가 중인 이재명 대통령이 6일 건설 현장에서 인명 사고가 잇따라 발생한 포스코이앤씨에 대한 면밀 조사를 지시하고... 강유정 대통령실 대변인은 이날 브리핑에서 “이 대통령은 연속적인 인명 사고를 발생시킨 이앤씨에 대해 매뉴얼 준수 여부 등을 철저히 확인하고...,https://n.news.naver.com/mnews/article/023/0003921653?sid=100,t
2025.08.07,포스코,중앙일보,"[사설] 산재, 기업 문책 당연하나 구조적 요인도 고민해야","이 대통령, 포스코이앤씨 면허 취소 검토 등 지시 일벌백계로는 한계, 시스템 개선 노력 곁들여야 이재명 대통령이 어제 중대재해 사고가 반복적으로 발생한 포스코이앤씨에 대해 “건설면허 취소, 공공입찰 금지 등 법률상 가능한 방안을 모두 찾아서 보고하라”고 지시했다. 매뉴얼 준수 여부에 대한 확인은...",https://n.news.naver.com/mnews/article/025/0003460405?sid=110,f
2025.08.07,포스코,국민일보,"포스코이앤씨 건설면허 취소 위기… 사장 2명, 임기 1년 못 채우고 퇴진",이재명 대통령이 6일 중대재해 사고가 잇따른 포스코이앤씨에 대한 건설면허 취소 등 강경 대응 방안 마련을 지시하면서 건설업계가 초긴장 상태다. 포스코이앤씨는 자칫 28년 만에 건설면허 취소 처분 사례가 될 위기에 처했다. 이앤씨는 인프라 사업분야 신규 수주활동 잠정 중단을 선언했다....,https://n.news.naver.com/mnews/article/005/0001794371?sid=101,t
2025.08.07,롯데,조선일보,美문화원 점거 40년… 국무총리·의원·국보법 사범·주지까지,롯데호텔 건너편인데 대부분 주목하지 않고 지나가는 실정이다. 그러나 문화재 지정에 따른 재건축 제약과 비용이 문제다. 서울시의회는 작년 1200억원을 들여 이 건물을 22층 규모 서울시의회 신청사로 건립하는 계획안을 서울시에 냈다. 그러나 문화재를 개조하려면 절차가 까다롭고 1200억원이라는 막대한...,https://n.news.naver.com/mnews/article/023/0003921847?sid=110,f
2025.08.07,롯데,세계일보,[기고] 의회외교로 여는 세계평화의 새 지평,"조하리 압둘 의장은 “지난 4월 11일 한국 잠실 롯데호텔월드에서 개최된 ISC 창립총회에 공동준비위원장으로 참여하면서 대한민국의 휴전 모델을 깊이 연구할 수 있었다”며 “한반도에서 70년 넘게 유지되고 있는 정전체제가 어떻게 평화를 지켜왔는지 배울 수 있었고, 이것이 태국·캄보디아 분쟁...",https://n.news.naver.com/mnews/article/022/0004058240?sid=110,f
2025.08.07,롯데,세계일보,"“종교 자유·보편적 가치, 인류 함께 지켜야”",한자리에 모인 각국 종교인들 7일 서울 송파구 잠실 롯데호텔월드에서 열린 ‘종교의 자유와 보편적 가치를 위한 세계 종교 지도자 기자회견’에서 조지... 이제원 선임기자 타지 이브라힘 하마드 천주평화연합(UPF) 세계회장 등 세계 종교 지도자들은 이날 서울 송파구 호텔월드에서 ‘종교의 자유와...,https://n.news.naver.com/mnews/article/022/0004058152?sid=103,f
2025.08.07,롯데,서울신문,"쿠팡, 얼어붙은 소비 심리도 뚫었다… 2분기 매출 12조원 ‘신기록’","쿠팡은 국내 전통의 ‘유통 2강’인 이마트와 롯데쇼핑을 합친 것보다 매출이 더 많다. 증권가 컨센서스(추정치)에 따르면 2분기 이마트는 전년 대비 1.8% 증가한 7조 1825억원, 롯데쇼핑은 0.5% 늘어난 3조 4463억원의 매출을 기록했을 것으로 예상된다. 특히 그간 대형마트 등 오프라인 유통 채널의...",https://n.news.naver.com/mnews/article/081/0003564069?sid=101,f
2025.08.07,롯데,세계일보,롯데월드 ‘어트랙션 월드투어’ 진행,롯데월드 어드벤처가 31일까지 총 2억원 상당의 해외여행 지원금이 걸린 여름맞이 특별 이벤트 ‘어트랙션 월드투어 ‘최애 어트랙션 투표하고 세계여행 가자’를 진행한다고 6일 밝혔다. 사진은 롯데월드 어드벤처의 ‘최애 어트랙션’을 고르는 방문객의 모습.,https://n.news.naver.com/mnews/article/022/0004057927?sid=101,f
2025.08.07,롯데,국민일보,"롯데 신유열, K버거 글로벌 확장에 힘 싣는다",롯데GRS가 버거 프랜차이즈 롯데리아의 말레이시아 진출을 위한 파트너십 계약을 체결했다고 6일 밝혔다. 이번 파트너십 계약 체결에는 신동빈 롯데그룹 회장의 장남인 신유열(사진 왼쪽 세 번째) 롯데지주 미래성장실장(부사장)이 함께 했다. 해외 사업에 속도를 내며 글로벌 사업 역량 확대 의지를 보여준...,https://n.news.naver.com/mnews/article/005/0001794376?sid=101,t
2025.08.08,삼성,세계일보,"삼성SDI 배터리 단 車, 세계 최장거리 주행",1회 충전 기준으로 1205㎞ 달려 160㎞ 기록 경신 기네스북 등재 삼성SDI 배터리가 탑재된 전기차가 1회 충전을 기준으로 세계에서 최장거리 주행 기록을 세우며 기네스북에 등재됐다. 삼성SDI는 7일 미국 전기차 전문 생산업체 루시드 모터스의 ‘루시드 에어 그랜드 투어링’ 모델이 1회 충전 주행...,https://n.news.naver.com/mnews/article/022/0004058284?sid=101,t
2025.08.08,삼성,세계일보,미래 기술 선도… 스타트업 키우는 건설업계,"롯데건설·삼성물산, 유망사 선정 AI·로봇 등 기술 검증… 현장 적용 상생 협력·새 성장동력 창출 박차 건설업계가 유망 스타트업과의 협력을 통해... 삼성물산 건설부문도 오픈이노베이션 프로그램인 ‘2025 퓨처스케이프’를 통해 스타트업 12개사를 선발했다. 우수 혁신 기술과 아이디어를 가진 스타트업을...",https://n.news.naver.com/mnews/article/022/0004058278?sid=101,t
2025.08.08,삼성,세계일보,“함께 운동하니 몸 건강… 협동심도 쑥”,"제일기획, 다문화청소년 여름캠프 170여명 참여 스포츠 기량 뽐내 제일기획은 7일 경기 고양시 삼성화재 글로벌캠퍼스에서 ‘삼성 다문화 청소년 스포츠 클래스’ 여름캠프(사진)를 열었다. 올해 2기를 맞은 삼성 다문화 청소년 스포츠 클래스는 다문화와 비다문화 청소년들이 같이 운동하며 몸과 마음을...",https://n.news.naver.com/mnews/article/022/0004058271?sid=101,f
2025.08.08,삼성,세계일보,中 추격 따돌린다… 삼성·LGD ‘초격차 디스플레이 기술’ 맞짱,"출격 삼성D, 초미세 올레도스 선봬 스마트폰보다 화질 8배 선명 워치용 마이크로 LED도 전시 LGD, ‘4세대 기술’ 패널 전면에 가장 빠른 모니터 패널 첫 공개 맞춤형 인재 양성 아카데미 출범 국내 유일 디스플레이 전문 국제인증 전시회인 ‘K디스플레이 2025’에 업계 양대산맥인 디스플레이와...",https://n.news.naver.com/mnews/article/022/0004058275?sid=101,t
2025.08.08,삼성,세계일보,센서 기술 혁신으로 ‘손목 위 주치의’ 변신,삼성 ‘갤 워치8’ 헬스케어 진화史 항산화지수 개발에만 5년 걸려 스마트워치에서 세계 최초 구현 심혈관·수면 등도 인사이트 제공 “5년 후 예방의학 솔루션도 준비” “항산화지수 개발만 해도 5년이 걸렸습니다.” 최종민 삼성전자 MX사업부 헬스 하드웨어 개발그룹 상무는 7일 서울 중구 전자...,https://n.news.naver.com/mnews/article/022/0004058269?sid=101,t
2025.08.08,삼성,한국일보,"진짜 100% 라면? 끙끙 앓는 반도체 업계 ""공급망 전체 충격 받을지도""",7일 미국의 반도체 관세 100% 부과 방침 소식이 전해지자 삼성전자와 SK하이닉스는 당혹스러움을 감추지 못했다. 미국이 구체적 지침을 밝히지 않아 두... 삼성전자와 SK하이닉스의 핵심 제품인 메모리 반도체 글로벌 시장에서 업계 3위인 미국 마이크론테크놀로지가 아이다호주에 공장이 있어 경쟁 업체들에...,https://n.news.naver.com/mnews/article/469/0000880496?sid=101,t
2025.08.08,삼성,서울신문,[사설] 상호관세 시작인데 트럼프 “반도체 100%”… 산 넘어 또 산,"당장 삼성전자, SK하이닉스가 추가 투자의 압력을 받게 됐다. 반도체는 한국의 대미 수출 품목 중 자동차에 이어 두 번째로 규모가 큰 제품이다. 지난해... 삼성전자는 텍사스주 오스틴에 이어 테일러에 파운드리 공장을 짓고 있고, SK하이닉스는 인디애나주에 반도체 패키징 생산기지 건설을 준비 중이다....",https://n.news.naver.com/mnews/article/081/0003564442?sid=110,f
2025.08.08,삼성,서울신문,“제 야구 21점 만점에 20점… 1점은 인생 2막서 채울 것”,나머지 1점은 인생 2막에서 채우겠습니다.” 등판 자체가 곧 팀의 승리이자 상대팀에는 악몽이었던 프로야구 ‘끝판 대장’ 오승환(43·삼성 라이온즈)이... 2005년 삼성 유니폼을 입고 프로 무대에 데뷔한 오승환은 삼성에서만 15시즌을 마무리 투수로 뛰며 KBO리그 통산 427세이브 19홀드 44승 평균자책점 2.32라는...,https://n.news.naver.com/mnews/article/081/0003564432?sid=102,f
2025.08.08,삼성,서울신문,나이·문화권 달라도 “우리 팀 이겨라”,"9~15세 4개팀 나뉘어 스포츠 활동 “축구 배워 자신감… 친구와 친해져” “튼트니 이겨라!”, “여르미 파이팅!” ‘삼성 다문화청소년 스포츠 클래스’의 여름캠프가 열린 7일 경기 고양시 삼성화재 글로벌캠퍼스 강당은 저마다 자기 팀을 응원하는 170여명 아이들의 함성으로 가득찼다. ‘튼트니’...",https://n.news.naver.com/mnews/article/081/0003564428?sid=102,f
2025.08.08,삼성,서울신문,“소비쿠폰 생큐”… 음식점·주유소·마트 매출 ‘쑥’,행정안전부는 7일 카드사 9곳(신한·삼성·현대·국민·NH농협·롯데·하나·우리·BC)에서 지난달 21일부터 이달 3일까지의 소비쿠폰 사용 내역을 받아 분석한 결과를 발표했다. 지난 3일 기준 신용·체크카드로 지급된 소비쿠폰은 5조 7679억원이며 이 중 2조 6518억원(46.0%)이 사용됐다. 가장 큰 수혜를...,https://n.news.naver.com/mnews/article/081/0003564378?sid=101,f
2025.08.08,삼성,서울신문,삼성SDI 배터리 탑재한 ‘루시드’ 최장 주행 기네스북,삼성SDI 배터리를 탑재한 전기차가 세계 최장 주행 기록을 세워 기네스북에 올랐다. 삼성SDI는 미국 전기차 업체 ‘루시드 모터스’의 ‘루시드 에어그랜드 투어링’ 모델이 지난달 1회 충전 주행 시험에서 1205㎞를 주행해 세계 신기록을 갈아치웠다고 7일 밝혔다. 직전 최고 기록인 1045㎞보다 160...,https://n.news.naver.com/mnews/article/081/0003564386?sid=101,t
2025.08.08,삼성,서울신문,"李대통령·트럼프, 25일 정상회담 전망… “세부 일정 조율”",국빈 만찬에는 최태원 대한상공회의소 회장 등 경제 단체장들과 베트남에 진출한 삼성전자 등 주요 그룹 총수들도 참석할 전망이다. 다만 이 대통령이 앞서 언급했던 베트남전 등 과거사 사과 문제는 이번 회담에서 의제로 다뤄지지 않을 것이라고 대통령실 고위 관계자가 서울신문과의 통화에서 밝혔다.,https://n.news.naver.com/mnews/article/081/0003564368?sid=100,f
2025.08.08,삼성,서울신문,"‘K-디스플레이 2025’ 개막… 삼성D·LGD, 첨단 기술 총출동","삼성디스플레이와 LG디스플레이를 포함한 143개 기업·기관이 참여해 최신 기술과 제품을 선보인다. 삼성디스플레이는 ‘유기발광다이오드(OLED) 혁신과 함께하는 미래 라이프스타일 탐험’을 주제로 초고해상도 확장현실(XR) 기기용 올레도스(OLEDoS), 6000니트(1니트=촛불 한 개 밝기) 밝기의 마이크로 LED...",https://n.news.naver.com/mnews/article/081/0003564387?sid=101,t
2025.08.08,삼성,서울신문,[서울신문·삼성 공동 캠페인] “청년회장 물려줄 청년이 없다… 산불서...,젊은 사람 몇 명이라도 있었다면 산불 피해 조금이라도 줄었을 것 서울 출생이 ‘스펙’이라는 말 실감 “청년회장 물려주고 싶어도 밑에 사람이 없습니다” ‘한국의 산토리니’로 불리는 경북 영덕군 영덕읍 석리. 지난 3월 초대형 산불로 마을이 잿더미가 된 이곳에서 윤영곤(59)씨는 당시 상황을 떠올릴...,https://n.news.naver.com/mnews/article/081/0003564361?sid=102,f
2025.08.08,삼성,서울신문,[서울신문·삼성 공동 캠페인] 청년 이탈 막겠다고 너도나도 ‘현금 뿌...,"이름 달라도 대부분 ‘현금성’ 지원 올해 청년 지원 예산만 약 28조원 지원정책에도 수도권 쏠림은 심화 日·獨 등은 지역 일자리 연계 전략 현금성 지원, 되레 청년 자립 방해 청년 표심 겨냥 ‘수치’ 집착도 지적 지방자치단체들이 청년 인구 유출을 막겠다며 경쟁적으로 각종 지원금을 내놓고 있지만...",https://n.news.naver.com/mnews/article/081/0003564363?sid=102,f
2025.08.08,삼성,서울신문,[서울신문·삼성 공동 캠페인] 서울 토박이가 왜 안동행을 택했냐고요?...,안동행의 계기는 2023년 삼성생명이 주관한 ‘지역 청년 지원사업’ 참여였다. 유 대표는 지난 6일 서울신문과의 인터뷰에서 “청년이 전통문화 안에서 정체성과 일의 의미를 찾고 지역에 뿌리내릴 수 있도록 하고 싶었다”며 “이곳에서 행복의 실마리를 발견했다”고 말했다. 그는 의 컨설팅과 재정...,https://n.news.naver.com/mnews/article/081/0003564362?sid=102,f
2025.08.08,삼성,서울신문,"삼성, 테슬라 이어 ‘철통’ 애플 뚫었다… 美 공장서 새로운 칩 양산",삼성전자가 애플의 차세대 칩을 수주하며 시스템 반도체 반격에 시동을 걸었다. 앞서 테슬라와 23조원 규모의 초대형 계약을 성사한 데 이어 애플과도... 애플은 7일(현지시간) 보도자료를 통해 “애플은 미국 텍사스주 오스틴에 있는 전자 반도체 공장에서 과 협력해 전 세계에서 처음으로 사용되는...,https://n.news.naver.com/mnews/article/081/0003564357?sid=101,t
2025.08.08,삼성,서울신문,트럼프 “반도체 100% 관세”… 정부 “삼성·SK 그럴 일 없어”,이어 ‘삼성전자나 SK하이닉스 반도체가 100%의 관세를 맞는 일은 없을 것으로 이해하면 되냐’는 물음에 “그렇다”고 답했다. 강유정 대통령실... 삼성전자는 텍사스주에 파운드리 공장을 짓고 있고 SK하이닉스는 인디애나주에 반도체 패키징 생산기지 건설을 준비 중이다. 장상식 무역협회...,https://n.news.naver.com/mnews/article/081/0003564356?sid=101,t
2025.08.08,삼성,서울신문,[서울신문·삼성 공동 캠페인] “고물가·극심한 경쟁에 지친다” vs “...,"서울신문과 삼성은 ‘청년, 지역의 내일을 만들다’ 공동 캠페인을 통해 지역사회에 활기를 불어넣고 지역과 함께 성장하는 청년들의 삶과 꿈을 조명하며 더 나은 미래를 위한 해법을 모색한다. “다양한 생활 기반 시설과 일자리 기회, 높은 임금… 꿈에 부푼 서울 생활이었지만 현실은 녹록지 않네요.” 전북...",https://n.news.naver.com/mnews/article/081/0003564360?sid=102,f
2025.08.08,삼성,동아일보,오승환 “다시 태어나도 야구… 마무리 투수는 하고 싶지 않아”,‘끝판대장’ 오승환(43·삼성)이 7일 인천 연수구의 한 호텔에서 열린 은퇴 기자회견에서 카메라 앞에 섰다. 한미일 프로야구를 모두 거치며 통산 549세이브를 기록한 오승환은 “다시 태어나도 야구는 하겠지만 마무리 투수는 하고 싶지 않다. 잔혹할 정도로 평가 받는 자리이기 때문”이라며 웃었다....,https://n.news.naver.com/mnews/article/020/0003653012?sid=104,f
2025.08.08,삼성,동아일보,"삼성, 美테슬라 이어 애플 칩 수주… ‘스마트폰 눈’ 소니 독점 깼다",삼성전자가 글로벌 빅테크들로부터 연달아 대규모 수주에 성공하면서 만년 적자를 내던 파운드리사업부의 실적 개선 기대감이 커지고 있다. 지난달... 6일(현지 시간) 애플은 보도자료를 통해 “애플은 미국 텍사스주 오스틴에 있는 전자 반도체 공장에서 전 세계에서 처음으로 사용되는 혁신적인...,https://n.news.naver.com/mnews/article/020/0003652982?sid=101,t
2025.08.08,삼성,동아일보,‘K-디스플레이 2025’ 내일까지 열려,제품을 한꺼번에 볼 수 있는 ‘K-디스플레이 2025’가 7∼9일 서울 강남구 코엑스에서 582개 부스 규모로 열린다. 7일 삼성디스플레이 부스를 찾은 관람객들이 미래형 모빌리티에 쓰이는 디스플레이를 체험하고 있다(위쪽 사진). LG디스플레이 부스에서도 자율주행 차량용 디스플레이 체험이 진행 중이다.,https://n.news.naver.com/mnews/article/020/0003652988?sid=101,t
2025.08.08,삼성,동아일보,다문화 청소년 170여명 초청… ‘삼성 스포츠 클래스’ 캠프 열어,제일기획이 7일 경기 고양시 삼성화재 글로벌캠퍼스에서 다문화 청소년과 삼성이 함께하는 ‘삼성 다문화 청소년 스포츠 클래스’ 여름캠프를 개최했다. 삼성 다문화 청소년 스포츠 클래스는 다문화 및 비다문화 청소년들이 함께 스포츠 활동을 하며 자신감과 사회성을 기를 수 있도록 지원하는...,https://n.news.naver.com/mnews/article/020/0003652992?sid=101,f
2025.08.08,삼성,동아일보,"삼성SDI 배터리 탑재한 전기차, 1회충전에 1205㎞ 기네스북 올라",삼성SDI 배터리를 탑재한 전기차가 세계 최장 주행 기록을 갈아치우면서 기네스북에 올랐다. 삼성SDI는 미국의 전기차 업체 루시드의 전기차 ‘루시드 에어 그랜드 투어링’ 모델이 1회 충전으로 총 1205km(749마일)를 달렸다고 7일 밝혔다. 이전 기록(1045km)보다 주행거리가 160km 더 늘어났다. 해당 주행...,https://n.news.naver.com/mnews/article/020/0003652991?sid=101,t
2025.08.08,삼성,동아일보,베트남 ‘서열 1위’ 당서기장… 10일 李정부 첫 국빈 방한,"국빈 만찬에는 삼성, 현대자동차, LG, 롯데, 포스코, 한화 등 베트남에 생산기지를 두고 있는 주요 그룹 총수들이 참석할 것으로 보인다. 이 대통령은 이날 공개된 베트남 국영통신사 VNA와의 서면 인터뷰에서 양국의 경제 협력과 관련해 “‘2030년까지 교역액 1500억 달러(약 207조 원) 달성’을 실현하기 위해...",https://n.news.naver.com/mnews/article/020/0003652974?sid=100,t
2025.08.08,삼성,중앙일보,미 “반도체 100% 관세” 한국·대만 “우린 예외”,"삼성전자의 미국 공장에서 애플 아이폰용 핵심 반도체를 생산한다. 미국은 반도체에 100% 품목관세를 매길 예정이다. 둘 다 도널드 트럼프(얼굴) 미국... 이날 애플은 “삼성전자의 텍사스 오스틴 공장에서 협력해 전 세계 어디서도 사용된 적이 없는, 혁신적인 칩 제조 신기술을 선보인다”며 “이 시설은...",https://n.news.naver.com/mnews/article/025/0003460679?sid=101,t
2025.08.08,삼성,중앙일보,"‘베트남 서열 1위’ 10일 방한, 이재명 정부 첫 국빈 방문",또 베트남에 주요 생산기지를 둔 삼성전자·현대차·LG그룹 총수 등도 초청됐다고 한다. 이재명 대통령은 7일 공개된 베트남 국영 통신사 VNA 서면 인터뷰에서 “양국은 미래를 향해 함께 나아갈 포괄적 동반자”라며 2030년까지 양국 간 교역액 1500억 달러를 달성하겠다는 목표를 밝혔다.,https://n.news.naver.com/mnews/article/025/0003460675?sid=100,t
2025.08.08,삼성,국민일보,한번 충전에 1205㎞ ‘세계 최장 주행’… 삼성SDI 배터리 탑재 차량 기...,삼성SDI 배터리를 탑재한 전기차가 세계 최장 주행 기록을 세워 기네스북에 등재됐다. 삼성SDI는 7일 미국 전기차 업체 루시드 모터스의 ‘루시드 에어 그랜드 투어링’(사진)이 1회 충전 주행 테스트에서 세계 신기록을 경신했다고 밝혔다. 지난달 스위스 생모리츠와 독일 뮌헨을 오가는...,https://n.news.naver.com/mnews/article/005/0001794649?sid=101,t
2025.08.08,삼성,국민일보,15개국 청소년들 웃음꽃… ‘삼성 다문화 여름캠프’ 뜨거운 열기,"여르미!” 7일 오전 10시 경기 고양시 삼성화재 글로벌캠퍼스엔 형형색색 단체복과 머리띠로 무장한 아이들의 외침으로 홀 내부가 들썩였다. 무더운 날씨보다 더 뜨겁게 달아오른 이곳은 ‘삼성 다문화 청소년 스포츠 클래스’ 여름캠프 현장이다. 전국 각지에서 모인 청소년 170여명은 여르미, 모미, 마으미...",https://n.news.naver.com/mnews/article/005/0001794648?sid=101,f
2025.08.08,삼성,중앙일보,"[Biz & Now] 삼성 배터리 단 전기차, 최장 주행 기록",삼성SDI 배터리가 탑재된 미국 전기차가 세계 최장 주행 기록을 세워 기네스북에 등재됐다. 7일 삼성SDI에 따르면 미국 전기차 업체 루시드 모터스의 ‘루시드 에어 그랜드 투어링’ 모델은 스위스 생모리츠-독일 뮌헨 구간에서 진행된 1회 충전 주행 테스트에서 1205㎞(749마일)를 달린 것으로...,https://n.news.naver.com/mnews/article/025/0003460668?sid=101,t
2025.08.08,삼성,국민일보,‘손목 위 주치의’… 진화하는 갤럭시워치8 헬스케어,삼성전자가 ‘갤럭시 워치8’ 시리즈를 앞세워 디지털 헬스케어 고도화에 속도를 내고 있다. 손목 위 인공지능(AI) 주치의가 지속적으로 건강 상태를 모니터링해 기존 ‘치료’ 중심의 헬스케어 패러다임을 ‘예방’ 중심으로 전환하겠다는 구상이다. 최종민(사진) 전자 모바일경험(MX) 사업부 헬스...,https://n.news.naver.com/mnews/article/005/0001794641?sid=101,t
2025.08.08,삼성,조선일보,유독 포스코이앤씨에만 집중포화... 정치적 의도 있나,"실제로 고용노동부가 이학영 민주당 의원실에 제출한 자료에 따르면, 2020년부터 지난해까지 최근 5년간 10대 건설사 재해 사망자 수에서 포스코이앤씨는 삼성물산과 함께 사망자가 가장 적었던 것으로 나타났다. 올해도 사망자만 보면 현대엔지니어링(6명)이 더 많았다. 이 때문에 일각에서는 “포스코이앤씨에...",https://n.news.naver.com/mnews/article/023/0003921928?sid=101,f
2025.08.08,삼성,조선일보,“반도체 100% 관세”… 다짜고짜 포문 연 트럼프,"삼성전자와 SK하이닉스는 전 세계 메모리 반도체 시장 1·2위다. 두 업체 시장점유율은 60~70%에 달한다. 3위는 미국 마이크론인데, 대부분 첨단 메모리... 일부에선 트럼프 대통령의 발언을 감안하면 미국에 공장을 짓는 전자와 SK하이닉스는 100% 관세에서 면제될 것이라는 전망도 나온다. 김정호 카이스트...",https://n.news.naver.com/mnews/article/023/0003921922?sid=105,t
2025.08.08,삼성,중앙일보,삼성은 ‘XR 올레도스’ LG는 ‘카멜레온 OLED’,삼성디스플레이와 LG디스플레이가 유기발광다이오드(OLED)를 주축으로 한 한국 디스플레이 산업의 ‘초격차’ 경쟁력을 내세웠다. 7일 서울 강남구... 삼성디스플레이는 혼합현실(XR) 기기용 초미세 올레도스(OLEDoS) 등 차세대 디바이스에 적용될 혁신 디스플레이를 선보였다. 올레도스는 실리콘...,https://n.news.naver.com/mnews/article/025/0003460660?sid=101,f
2025.08.08,삼성,조선일보,"민생 쿠폰, 식당서 1조 써 최다… 학원이 매출액 가장 많이 늘어","행안부가 KB국민, 우리, NH농협, 롯데, 비씨, 삼성, 신한, 하나, 현대카드 등 9개 카드사에서 제출받은 매출 자료를 분석한 결과다. 행안부는 소비 쿠폰 배포 이후 9개 카드사 가맹점의 전체 매출이 늘어난 것으로 나타났다고 밝혔다. 7월 셋째 주 21조9455억원이었던 전체 가맹점 매출액은 쿠폰이 풀린...",https://n.news.naver.com/mnews/article/023/0003921916?sid=102,f
2025.08.08,삼성,조선일보,[오늘의 경기] 2025년 8월 8일,프로야구 두산-키움(고척·KBS N) 한화-LG(잠실·SBS스포츠) KIA-NC(창원·MBC스포츠+) SSG-롯데(부산·SPOTV) 삼성-KT(수원·SPOTV2·이상 18시30분) 프로축구 전북-안양(전주월드컵·스카이스포츠) 서울-대구(서울월드컵·JTBC G&S·이상 19시30분) 골프 KLPGA 투어 제12회 제주삼다수 마스터스...,https://n.news.naver.com/mnews/article/023/0003921887?sid=102,f
